, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges
8012953,Unknown PN 2 (PN in Olfactory Bundle 2 left) [*BAmv3_l akira] #8012953,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8254894,246,,15
7873135,42b PN (42b PN left) [*BAmv3_l akira] #7873135,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8245692,235,,15
3450442, mPN iACT B2 (mPN iACT B2 left) [*BAlp4_l akira] #3450442,mPN,mPN-olfac,FALSE,FALSE,FALSE,TRUE,L,4700078,36,olfac,15
4311241, (CM4 dor med_r; CM4 dor ant 3 to LAL right) [*CM4-dm_r akira] #4311241,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9961098,373,,15
8974428,MB2IN-115,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9294475,306,,15
5690425, (CPf descending ipsilateral left) [*CPf_l akira] #5690425,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19010160,149,,15
5462159, (PDM-DN_right) [*CM4-dm_r akira] #5462159,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,6446394,180,,15
8544824, (BLP claw 3 right) [*BLP34_r akira] #8544824,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16838915,836,,15
8939384, (BLP34 bilateral 3 right) [*BLP34_r akira] #8939384,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18058644,1018,,15
5053417, (MBE29b? left) [*BAmas12_ven_l akira] #5053417,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16188942,123,,15
5038920, (MBE - Input of Hugin RG Candidates right 1 - paired with #5688091) [*CPd_r akira] #5038920,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5688091,147,,15
4665627,FFN-9,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,8802069,295,,15
9604434, (UNK brancher 2 right) [unknown lineage] #9604434,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15722990,723,,15
8410627, (BLP12 hook 3 right; BLP local R; BLP12 a 1) [*BLP12_r akira] #8410627,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16014701,738,,15
6653450, (DALcl12 l vv 6) [*DALcl12-v_r akira] #6653450,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17109286,888,,15
4591713, (LAL bilateral coordination right; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9) [*CM4-dm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14999928,666,,15
8801715, (From Visual to CPM? left) [unknown lineage,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19092010,293,,15
9067063, (DALcl12 vv 6) [*DALcl12-v_r akira] #9067063,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17105218,884,,15
7130033,MB2IN-64 (Brain into VNC) [*DPMpl12_l akira] #7130033,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5996485,207,,15
8347720, (BLVa hook 3 left) [*BLVa_t_l akira] #8347720,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18302610,275,,15
9983417, (CPb pointer 2 left) [*CPb_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17658884,376,,15
11123016,Multiglomerular PN 6 (from upper looping PN - peptidergic left) [*DPMm2_l akira] #11123016,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4152020,478,,15
18028397,MBON-k1 (MBE5b right) [*DAMd1_r akira] #18028397,MBON,MBON,FALSE,TRUE,FALSE,TRUE,R,16846805,837,,15
13764822,MB2ON-62 (BSD; BAmd2 ven desc lat 5_right - AXON WRONG) [*BAmd2_v_r akira] #13764822,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,8357933,278,,15
15018449, (UNK crinkled right) [unknown lineage] #15018449,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17975547,1014,,15
16141217, (BLAv12 2 left) [*BLAv12_ant_l akira] #16141217,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13722516,749,,15
16347283,MB2IN-156 (CM13 lat 14 right) [*CM13_lat_r akira] #16347283,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10229852,386,,15
16560178, (BW ; DALcl12-v left) [*DALcl12-v_l akira] #16560178,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9068024,811,,15
10523825, (BLVp bonsai left) [*BLVp1_l akira] #10523825,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17455871,409,,15
16950097, (DALcm?_l  16) [*DALcm12-v_l akira] #16950097,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4847079,859,,15
18740553, (MN_AN iACT PN left) [*BAlp_ant_l akira] #18740553,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3814635,1046,,15
10756813,MB2IN-178 (Fragment with soma) [*DPMpm1_l akira] #10756813,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2648254,433,,15
16545264, (BAmv12 local neuron left) [*BAmv12_dor_l akira] #16545264,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5164129,803,,15
20730780, (Basal Tel-like 6 left) [unknown lineage] #20730780,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9202326,1078,,15
16651566, (BLAv12 hook 1 right) [unknown lineage] #16651566,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12252572,533,,15
15474790,MB2ON-163 (MB2ON-163 left) [*BAmd1_l akira] #15474790,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12928099,679,,15
10728323, (DPMm1 ipsilateral descending left) [*DPMm1_l akira] #10728323,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2655798,430,,15
15539984, (PT ; DALcm12 m ant med 14_left) [*DALcm12-m_l akira] #15539984,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8271875,691,,15
16636860, (DPLl a 1 left) [*DPLl_l akira] #16636860,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11623145,821,,15
10581624,MB2ON-37 (DPMm1_1_left - ipsi cross-layer CC) [*DPMm1_l akira] #10581624,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13564607,417,,15
16635345, (CM13 bilateral 1 left) [*CM13_lat_l akira] #16635345,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5859372,820,,15
13411525, (DPMm1 ipsilateral sheet right) [*DPMm1_r akira] #13411525,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16937815,858,,15
10017944,MB2ON-64 (WI; CM4 dor ant 10 to LAL_left) [*CM4-dm_l akira] #10017944,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16913476,378,,15
17746794, (UNK horseshoe 2 left) [unknown lineage] #17746794,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12422147,1000,,15
14082322,MBON-e1 (MBE9b left) [*CPc_l akira] #14082322,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,7840791,620,,15
13760954, (BAmd2_v descending right) [*BAmd2_v_r akira] #13760954,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,14651659,652,,15
14723506, (BAlp4 ascending 4 left) [*BAlp4_l akira] #14723506,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17850822,655,,15
10059655, (contra-vine 2 right) [unknown lineage] #10059655,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11639192,502,,15
17355864, (BAla34 bilateral 3 right) [*BAla34_r akira] #17355864,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14621584,650,,15
2667980, (DPMm1 horseshoe 2 right) [*DPMm1_r akira] #2667980,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10568310,416,,15
16427492,FB-39,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,4180774,771,,15
11067379,Gustatory PN 4 (non-olfactory PN left) [*BAmv3_l akira] #11067379,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4393049,474,,15
12884490, (BLVa_t ascending 1 right) [*BLVa_t_r akira] #12884490,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12367568,551,,15
12612426,MB2ON-185 (BAmd2 r Columbus of GPhN left) [*BAmd2_v_l akira] #12612426,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2568522,572,,15
17327188, (BAlc post ascending 1 right) [*BAlc post_r akira] #17327188,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17728632,970,,15
13722900, (Lure-2 right) [*BAmv12_dor_r akira] #13722900,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16547281,806,,15
15825892, (UNK bridge left) [unknown lineage] #15825892,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3765728,731,,14
15974183,MB2IN-125,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15662776,733,,14
18566361,MB2ON-167 (BS ; Left) [ni-neurons MB_l akira] #18566361,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16471422,1040,,14
9201911, (3rd Thermo - to peduncle #2 left) [unknown lineage] #9201911,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17591687,322,,14
5895651, (CM13 hook 3 right; CMa 8 to loVP; CM13 lat 8 - Uncertain At Gap) [*CM13_lat_r akira] #5895651,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10240382,390,,14
19090042, (CM13 hook 4 right) [*CM13_lat_r akira] #19090042,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10234576,387,,14
9372642, (PTTH 1 left) [*BLDc_l akira] #9372642,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9842000,334,,14
17383431, (BAlp_ant ascending dendrite left) [*BAlp_ant_l akira] #17383431,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9532295,952,,14
5760480, (BLP34 descending 5 left) [*BLP34_l akira] #5760480,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4127096,162,,14
4324479, (seahorse left) [*BAla34_l akira] #4324479,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19950281,78,,14
5870071,FB-43,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,4144377,170,,14
15736398,MB2ON-113 (BK: DALcl12 v d 19_right) [*DALcl12-v_r akira] #15736398,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15612283,710,,14
19166349, (BAla12 ascending 2 left) [*BAla12_l akira] #19166349,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13242336,1054,,14
16014701, (BLP12 hook 3 left) [*BLP12_l akira] #16014701,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8410627,738,,14
15897280, (Horseshoe deviant left) [unknown lineage] #15897280,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,2669844,732,,14
15985265, (BLD interneuron left) [*BLDc_l akira] #15985265,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17827115,734,,14
16934932, (UNK contralateral 1 right) [unknown lineage] #16934932,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9594273,358,,14
19051762, (Death grip left (new name now correct pair)) [*BLAd-vm_l akira] #19051762,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17913032,1049,,14
13724377, (BAla34 bilateral 1 right) [*BAla34_r akira] #13724377,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,14570370,646,,14
11905911, (CM4-dm Switcheroo 1 right; CM4 dor ant 12 DNs) [*CM4-dm_r akira] #11905911,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10915553,450,,14
11934261, (DPlal ipsilateral 1 left) [*DPlal1-3_ant_l akira] #11934261,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15633329,525,,14
17732076, (DPlal Small 3 left) [*DPlal1-3_ant_l akira] #17732076,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17378475,988,,14
4228105,MB2ON-67 (ML_right) [*DPMpm2_r akira] #4228105,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10918898,451,,14
4188290, (EH left) [unknown lineage] #4188290,O_dVNC,O_dVNC,FALSE,TRUE,TRUE,TRUE,L,5010581,74,,14
17729161, (BLDc descending 4 left) [BLAd_l akira] #17729161,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8313802,979,,14
12923749, (BLAv12_lat pointer 1 left) [*BLAv12_lat_l akira] #12923749,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2878185,589,,14
17360022, (DPlal Curvy left) [*DPlal1-3_lat_l akira] #17360022,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9565674,936,,14
12746220, (DPLl 2 right) [*DPLl_r akira] #12746220,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5484314,137,,14
17352824, (DPlal Small 1 left) [*DPlal1-3_lat_l akira] #17352824,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13137623,920,,14
14758420, (DALv1_PB2_right) [*DALv1_r akira] #14758420,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360262,944,,14
17743170,MB2ON-124,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13858824,999,,14
4117305,KC (KC72) [Lineage MBNB D left] #4117305,KC,KC-1claw,FALSE,FALSE,FALSE,TRUE,L,16720240,72,1claw,14
4116174,FFN-39,O_dSEZ;FFN,O_dSEZ;FFN,FALSE,TRUE,TRUE,TRUE,R,10865025,443,,14
17277623, (Axon upstairs left) [*BAla12_l akira] #17277623,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10013517,911,,14
17223643, (BLVp1 hook left) [*BLVp1_l akira] #17223643,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3251140,906,,14
12475432,MBIN-e2 (MBE24a left) [*CPc_l akira] #12475432,MBIN,MBIN,FALSE,FALSE,FALSE,TRUE,L,3890028,561,,14
15028907, (DPMpl3 contralateral left) [*CM4-dm_l akira] #15028907,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11362589,668,,14
17177419,MB2ON-68 (EV_left) [*CM13_med_l akira] #17177419,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4227880,905,,14
9037152, (DALcl12 vv 5) [*DALcl12-v_r akira] #9037152,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17110024,890,,14
5675990, (CPa Minnow left) [*CPa_l akira] #5675990,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15688523,141,,14
9051500, (BPL local 6 right) [*BLAv12_post_r akira] #9051500,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17108278,887,,14
12336493, (Columbus of GPhN right) [*BAmd2_v_r akira] #12336493,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4983938,119,,14
6049565, (Stirrups right) [*DPMm2_r akira] #6049565,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,8801736,294,,14
12122924,FBN-28,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,10612094,422,,14
15524629,MB2ON-116 (BK1;DALcl12 v d 20_left) [*DALcl12-v_l akira] #15524629,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8912726,688,,14
15560623, (DALcm12-v descending right) [*DALcm12-v_r akira] #15560623,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,16928740,852,,14
9077224, (ni contralateral 3 right) [ni-neurons MB_r akira] #9077224,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9480916,346,,14
8199671, (picky 0 right) [*BAla12_r akira] #8199671,pLN,pLN,FALSE,FALSE,FALSE,TRUE,R,5291791,131,,14
18087179, (BAla34 ascending 2 left) [*BAla34_l akira] #18087179,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17587452,1022,,14
14338439, (BLDc A00c pointer 2 left) [BLAd_l akira] #14338439,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8805777,632,,14
6114695, (CM4-dm Switcheroo 2 right; DPMpm b 5; CM4 dor pos 5) [*CM4-dm_r akira,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10609443,421,,14
10555409, (picky 4 left) [*BAla12_l akira] #10555409,pLN,pLN,FALSE,FALSE,FALSE,TRUE,L,5247102,414,,14
3251140, (BLVp1 hook right) [*BLVp1_r akira] #3251140,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17223643,906,,14
10855798, (DPLd C neuron right) [*DPLd_r akira] #10855798,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2964760,21,,14
3149791, (telephone-related right) [*BAla34_r akira] #3149791,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10922928,454,,14
17658672, (BLVp1 hook 3 right) [*BLVp1_r akira] #17658672,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15669682,717,,14
7582489,MB2ON-227 (PDL005 - 3rd-order Thermo AP (D CB)1 Left) [*DPLm1_l akira] #7582489,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7977834,223,,14
2979486,MB2IN-145 (GX; Left) [*DPLd_l akira] #2979486,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9585145,23,,14
7058243,FFN-26,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,15478720,203,,14
8598886, (3rd-order Thermo right; CPLd interneuron) [*BLP12_r akira] #8598886,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5289042,130,,14
16544712, (BAmv12 fork left)) [*BAmv12_ven_l akira] #16544712,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5730322,799,,14
16167914, (LX1_left) [*BAmd2_v_l akira] #16167914,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13834125,751,,14
7025064, (DALcm12 L v ap 2_left) [*DALcm12-v_l akira] #7025064,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8161142,195,,14
16545113, (BAmv1/2 2 left) [*BAmv12_ven_l akira] #16545113,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15732503,801,,14
7025831, (DALcm12 v ap 1 left) [*DALcm12-v_l akira] #7025831,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5782947,196,,14
3043970, (SLO_left) [*DPMl_ant_ven_l akira] #3043970,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16181130,26,,14
16676038, (DPMl Skis left) [*DPMl_ant_ven_l akira] #16676038,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,13645610,825,,14
16671014, (UNK contralateral 2 right) [unknown lineage] #16671014,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16345627,758,,14
10921106, (CM4 contralateral descending 1 left_JMpair17) [*CM4-dm_l akira] #10921106,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,16388736,452,,14
7916593,30a PN (30a PN left) [*BAmv3_l akira] #7916593,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8256186,238,,14
11079069, (UNK ipsilateral 1 left) [unknown lineage] #11079069,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12990900,476,,14
8496618, (DNs-17_right) [*CM4-dm_r akira] #8496618,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10553248,413,,14
11022546, (DPMpl12 Hook 2 left) [*DPMpl12_l akira] #11022546,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17663944,470,,14
13645610, (DPMl Skis right) [*DPMl_ant_ven_r akira] #13645610,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16676038,825,,14
10982951, (Basal Tel-like 3 left) [*BLAvm ant_l akira] #10982951,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8697453,458,,14
9720614, (Ipsiphone R) [*BLAv12_ant_r akira] #9720614,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10893103,449,,14
16594509,FB-1,FBN,FBN,FALSE,FALSE,FALSE,TRUE,R,11003660,460,,14
9842000, (PTTH 1 right) [*BLDc_r akira] #9842000,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,9372642,334,,14
10947427, (Telegoro-like 2 R) [*BLVp1_r akira] #10947427,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,5764924,165,,14
1065967, (DPMl_ant_ven descending right) [*DPMl_ant_ven_r akira] #1065967,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17102002,883,,14
7590264, (CP descending contralateral 2 right) [*CPe_r akira] #7590264,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,7005145,193,,13
16355225, (DPMpl12 Hook 1 right) [*DPMpl12_r akira] #16355225,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10473853,408,,13
8801736, (Stirrups left) [*DPMl_ant_dor_l akira] #8801736,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6049565,294,,13
17777981, (SLR_left) [unknown lineage,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16685117,1004,,13
8253413,45b PN (45b PN right) [*BAmv3_r akira] #8253413,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7107433,206,,13
12420898, (BAmv12 looper 2 left) [*BAmv12_dor_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5162462,557,,13
14319498, (LH_sibling 67 left) [*BLDc_l akira] #14319498,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17942676,629,,13
4849988,MB2ON-141 (DP: DALcm12 v p 24_right) [*DALcm12-v_r akira] #4849988,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16950121,861,,13
17937986, (BLVp1 bilateral 4 right) [*BLVp1_r akira] #17937986,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18035063,1016,,13
17776906, (AF8: PDL_left_sibling) [*DPLp_l akira] #17776906,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4101295,1002,,13
2506050,DAN-f1 (MBE4a right) [*CPc_r akira] #2506050,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,R,7901791,236,DAN,13
14797760, (above BPL toward anterior Left) [*DPlal1-3_lat_l akira] #14797760,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15679639,660,,13
5500958, (Coaster (NPF) 2 right) [*DPMpl12_r akira] #5500958,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,7335439,213,,13
7515491,49a PN (49a PN left) [*BAmv3_l akira] #7515491,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,11279244,219,,13
14588375, (UNK contralateral descending right) [unknown lineage] #14588375,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,18058793,1019,,13
9940382, (pOLP;left) [*OLP_l] #9940382,vPN,vPN,FALSE,FALSE,FALSE,TRUE,L,8124177,372,,13
17654634, (MIXED forked right) [*BLVa34_r akira] #17654634,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6623049,187,,13
17654645, (BLAvm bilateral neuron 6 right) [*BLAvm ant_r akira] #17654645,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16366055,762,,13
4195012,MBON-h1 (MBE13a right) [*DALv23_r akira] #4195012,MBON,MBON,FALSE,TRUE,FALSE,TRUE,R,8338584,272,,13
5167842, (BAmv12 looper 3 right) [*BAmv12_dor_r akira] #5167842,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,16547287,807,,13
7283193, (UNK brancher 6 left) [unknown lineage] #7283193,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18163015,212,,13
9841469,FFN-5,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,3945454,63,,13
5289042, (3rd-Thermo Order left) [unknown lineage] #5289042,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8598886,130,,13
14981128,MB2IN-148 (ni loopy left) [ni-neurons MB_l akira] #14981128,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9039416,664,,13
17587452, (BAla34 ascending 2 right) [*BAla12_r akira] #17587452,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18087179,1022,,13
10234576, (CM13 hook 4 left) [*CM13_med_l akira] #10234576,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19090042,387,,13
7394271, (choosy 1 left) [unknown lineage] #7394271,cLN,cLN,FALSE,FALSE,FALSE,TRUE,L,8231264,216,,13
13167730, (BAla12 ascending 1 right) [*BAla12_r akira] #13167730,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12500843,566,,13
6651098,MB2ON-190 (DALcl12 v d 6 right) [*DALcl12-v_r akira] #6651098,Unk,Unk,TRUE,FALSE,FALSE,TRUE,R,14659793,654,,13
12585379,MB2IN-97 (neuron 12585380) [*BAla12_l akira] #12585379,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13768622,569,,13
5395823,MBON-g2 (MBE15b left) [*DALv23_l akira] #5395823,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,11524047,134,,13
10293348,MB2ON-178 (Chong right) [*BLP12_r akira] #10293348,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4279887,77,,13
8413543, (BLP12 gripper 2 right; BLP12 a 8) [*BLP12_r akira] #8413543,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11756023,516,,13
5684940, (CPf descending 2 left) [*CPf_l akira] #5684940,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7982324,146,,13
11524047,MBON-g2 (MBE15b right) [*DALv23_r akira] #11524047,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,5395823,134,,13
11717030, (BLP12 descending 1 left; dpn_left_1304_11) [*BLP12_l akira] #11717030,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,9606496,510,,13
14241490,MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16924423,624,,13
13832416, (BAmas12_dor Hook left) [*BAmas12_dor_l akira] #13832416,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5591201,608,,13
10716080, (DPMm1 Brain descending into VNC left) [*DPMm1_l akira] #10716080,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,3595837,428,,13
10728318, (DPMm1 Brain descending into VNC 2 left) [*DPMm1_l akira] #10728318,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,3598000,429,,13
16797672,MBON-i1 (MBE5a right) [*DAMd1_r akira] #16797672,MBON,MBON,FALSE,TRUE,FALSE,TRUE,R,7802210,226,,13
15732503, (BAmv1/2 2 right) [*BAmv12_dor_r akira] #15732503,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16545113,801,,13
3498479, (contra-vine right) [unknown lineage] #3498479,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,3414508,35,,13
4319395, (3rd Thermo - to peduncle #1 right) [*DPLc_post_lat_r akira] #4319395,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4778745,114,,13
4274518,MB2ON-233 (Brain looper left) [*BAmv12_dor_l akira] #4274518,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19156025,76,,13
10760217, (DPMpm1 horseshoe left) [*DPMpm1_l akira] #10760217,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2669331,435,,13
17658927, (CPa 3 right) [*CPa_r akira] #17658927,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729888,985,,13
9237370, (DPLm1 contralateral 2 left) [*DPLm1_l akira] #9237370,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3726990,326,,13
5975584, (CM4-dm bilateral descending right; DPMpm c 2 loSM; CM4 dor pos 7) [*CM4-dm_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18099401,1024,,13
16685117, (SLR_right) [unknown lineage,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17777981,1004,,13
