, neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,Class 2,n_asym_edges,n_asym_out_edges,n_asym_in_edges
4214582,MB2IN-113,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,7053966,198,,8,6,2
13003574, (BAmv12 spearhead right) [*BAmv12_dor_r akira] #13003574,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16547252,804,,8,1,7
8094859,MBON-b1 (MBE11a right) [*BLVa34_r akira] #8094859,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,17147698,893,,8,8,0
16987409,FAN-9,FAN,FAN,FALSE,FALSE,FALSE,TRUE,R,14260575,625,,8,6,2
15706875,MB2IN-211,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12598741,571,,8,4,4
6250655, (BAlc post ascending 2 right) [*BAlc post_r akira] #6250655,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12452356,560,,8,6,2
15792643, (LX_left) [*BAmd2_v_l akira] #15792643,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15610774,728,,8,6,2
4241237,MBON-d1 (MBE6 right) [*DALcm12-m_r akira] #4241237,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,7055857,199,,8,8,0
4127707, (PPLV - 2 Right (maybe PVL014c); BLP34 a 7) [*BLP34_r akira] #4127707,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9747418,362,,8,6,2
6193472,MB2IN-116,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6298455,178,,8,5,3
17355860, (BAla34 ascending 3 right) [*BAla34_r akira] #17355860,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16434824,776,,8,5,3
12551020,MB2ON-207 (DALv1_PB3_left) [*DALv1_l akira] #12551020,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14756061,568,,8,4,4
13832416, (BAmas12_dor Hook left) [*BAmas12_dor_l akira] #13832416,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5591201,608,,8,8,0
13557064, (MDNb_right) [*DPMm1_r akira] #13557064,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10728328,431,,8,2,6
3945454,FFN-5,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,9841469,63,,8,5,3
17025508, (DPM descending thin right; WB_DPMl R) [*DPMl12_post_r akira] #17025508,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,20556072,1077,,8,1,7
17335266, (DPMl_ant_dor tall right) [*DPMl_ant_dor_r akira] #17335266,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17484564,962,,8,8,0
16950115,MB2ON-140 (DP: DALcm12 v p 24_left) [*DALcm12-v_l akira] #16950115,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,6609380,860,,8,7,1
8348277, (BLVa hook 2 left) [*BLVa_t_l akira] #8348277,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,18302665,277,,8,3,5
15668309,CN-8,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,17165711,716,,8,7,1
13760954, (BAmd2_v descending right) [*BAmd2_v_r akira] #13760954,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,14651659,652,,8,0,8
867393,MB2IN-208 (BAmas lineage neuron right 2) [*BAmas12_dor_r akira] #867393,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9787933,364,,8,6,2
12585379,MB2IN-97 (neuron 12585380) [*BAla12_l akira] #12585379,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13768622,569,,8,6,2
8582134,MB2IN-144,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8469124,284,,8,0,8
4099900,MB2ON-199 (BLDa b 6_from Another temp PN (ds5th-2) right) [*BLAd-vl_r akira] #4099900,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2439134,13,,8,3,5
4101621,MB2IN-129,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5963873,176,,8,1,7
12598741,MB2IN-211,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15706875,571,,8,6,2
14517691,MB2ON-221,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,13380660,598,,8,3,5
16950321, (BLP34 hook 1 left) [*BLP34_l akira] #16950321,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4127938,862,,8,6,2
17237305,CN-49,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14948339,908,,8,4,4
6591182,FB2IN-11,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,6597872,185,,8,6,2
17330632,MB2ON-248 (To Complete with soma right) [*BAlp_ant_r akira] #17330632,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15468308,678,,8,4,4
17587726, (BAmv12 descending 2 right) [*BAmv12_ven_r akira] #17587726,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18305433,1029,,8,0,8
15365184, (CPd descending ipsilateral left) [*CPd_l akira] #15365184,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,5512988,674,,8,0,8
5690425, (CPf descending ipsilateral left) [*CPf_l akira] #5690425,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19010160,149,,8,0,8
7571966,MB2ON-218 (CPe contralateral descending right; CPe3/pep asc cand Right; CP1 d 4) [*CPe_r akira] #7571966,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,15639294,715,,8,2,6
17736755, (UNK descending 2 left) [unknown lineage] #17736755,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,15964206,997,,8,0,8
16100461,CN-39,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8711574,748,,8,3,5
15488316,FB2IN-8,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,8540770,680,,8,3,5
16259595,67b PN (67b PN left) [*BAlc post_l akira] #16259595,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,8246081,753,,8,8,0
3021609, (DPM contralateral horseshoe right) [*DPMm2_r akira] #3021609,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,17354414,922,,8,0,8
17784367,FB2IN-21,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,14158399,622,,8,7,1
20421224, (CM13 hook 2 left) [*CM13_lat_l akira] #20421224,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17466463,1076,,8,5,3
17813001, (DPMl12 loopy right) [*DPMl12_post_r akira] #17813001,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13818467,606,,8,3,5
17813006,MB2ON-53 (AD ; DALcm12 m ant lat 7_right) [*DALcm12-m_r akira] #17813006,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9051960,311,,8,3,5
17587452, (BAla34 ascending 2 right) [*BAla12_r akira] #17587452,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,18087179,1022,,8,5,3
17813457,MB2ON-73 (neuron 17813458 left) [*CM13_med_l akira] #17813457,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17083341,1007,,8,4,4
5895651, (CM13 hook 3 right; CMa 8 to loVP; CM13 lat 8 - Uncertain At Gap) [*CM13_lat_r akira] #5895651,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10240382,390,,8,7,1
20139548, (CM4 Bridle left) [*CM4-dm_l akira] #20139548,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,17380345,1070,,8,1,7
17654519, (BAlp descending 3 right) [*BAlp_ant_r akira,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,7439913,217,,8,0,8
16433177, (Basal Tel-like 4 right) [unknown lineage] #16433177,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16472086,788,,8,3,5
19929273, (BLP34 looper 1 left) [*BLP34_l akira] #19929273,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,20479959,1069,,8,6,2
9720614, (Ipsiphone R) [*BLAv12_ant_r akira] #9720614,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10893103,449,,8,5,3
2568465,MB2IN-194,mPN,mPN-multi,FALSE,FALSE,FALSE,TRUE,L,10167078,15,multi,8,8,0
8245869,24a PN (24a PN right) [*BAmv3_r akira] #8245869,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7198338,210,,8,7,1
9519425, (UNK brancher 1 right) [unknown lineage] #9519425,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16937395,856,,8,5,3
8246081,67b PN (67b PN right) [*BAlc post_r akira] #8246081,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,16259595,753,,8,7,1
2505266, (CP contralateral right; helper-gap neuron down_oct) [*CPf_r akira] #2505266,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19881737,1066,,8,3,5
16405545,MB2ON-17 (Tomato Vine_right) [*DPMpm1_r akira] #16405545,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,12789813,580,,8,0,8
7515491,49a PN (49a PN left) [*BAmv3_l akira] #7515491,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,11279244,219,,8,6,2
16415910,MB2ON-125 (WQ_left) [*DPMpl12_l akira] #16415910,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9116228,767,,8,6,2
11017761,CN-43,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,16178283,468,,8,5,3
2772093, (BLVa hook 1 right) [*BLVa12_r akira] #2772093,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9348984,332,,8,6,2
15478720,FFN-26,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,7058243,203,,8,5,3
17659014, (PVM21-like 2 right) [*CM4-dm_r akira] #17659014,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16713227,830,,8,0,8
11050498, (BLVp1 bilateral 6 right) [*BLVp1_r akira] #11050498,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17804729,1005,,8,4,4
17658884, (CPb pointer 2 right; CP23 d 12) [*CPbl_r akira] #17658884,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9983417,376,,8,0,8
17732085, (DPLal 3 1 neuron left) [*DPlal1-3_ant_l akira] #17732085,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8698941,989,,8,3,5
10317031, (CM13 horseshoe 2 left) [*CM13_med_l akira] #10317031,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,2504517,394,,8,7,1
5935744, (CM4 l MEF comm; CM4 dor ant 9 to LAL right) [*CM4-dm_r akira] #5935744,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9384504,335,,8,2,6
15343835,FB2IN-9,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4114133,673,,8,1,7
5805651, (BAlp_ant bilateral right) [*BAlp_ant_r akira] #5805651,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12935706,590,,8,5,3
18149325, (DALv1 5 left) [*DALv1_l akira] #18149325,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,14757050,1027,,8,5,3
18267838, (DALv23 LAL 5 left) [unknown lineage] #18267838,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4173633,1028,,8,5,3
7840791,MBON-e1 (MBE9b right) [*CPc_r akira] #7840791,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,14082322,620,,8,8,0
10234576, (CM13 hook 4 left) [*CM13_med_l akira] #10234576,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,19090042,387,,8,6,2
15525711, (DALcl12 vv 12 left) [*DALcl12-v_l akira] #15525711,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9068346,689,,8,5,3
18062678,CN-3,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7065182,1020,,8,8,0
18485293, (CM4 descending left) [ni-neurons MB_l akira,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17647621,1033,,8,3,5
16178283,CN-43,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,11017761,468,,8,6,2
18740553, (MN_AN iACT PN left) [*BAlp_ant_l akira] #18740553,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3814635,1046,,8,8,0
15541971, (BAmd1 bilateral left) [*BAmd1_l akira] #15541971,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,5734134,692,,8,0,8
16444758, (MB2ON-205 like left) [*DPLc_post_med_l akira] #16444758,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,17762417,783,,8,0,8
18035864,FB2IN-3,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,L,4411688,1017,,8,5,3
14133114,MB2ON-187 (down_pvl09_left) [*DPMpl12_l akira] #14133114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17166682,621,,8,0,8
9287906,FB2IN-15,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,5091874,125,,8,5,3
17455871, (BLVp bonsai right) [*BLVp2_r akira] #17455871,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10523825,409,,8,1,7
17379420,CN-11,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,10411574,402,,8,4,4
9212816,CN-48,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9236708,325,,8,6,2
19857577, (BLVa_t ascending lateral 1 right) [*BLVa_t_r akira] #19857577,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12366224,548,,8,3,5
17897230, (BLAv12 ipsi 2 right) [*BLAv12_ant_r akira] #17897230,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,6623089,188,,8,5,3
5893912, (CM13 hook 1 right; CMa 7 to loVP; CM13 lat 7_right) [*CM13_lat_r akira] #5893912,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10238739,389,,8,5,3
8256186,30a PN (30a PN right) [*BAmv3_r akira] #8256186,uPN,uPN,FALSE,FALSE,FALSE,TRUE,R,7916593,238,,8,8,0
16188942, (MBE29b? right) [*BAmas12_ven_r akira] #16188942,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,5053417,123,,7,7,0
16883909,MBON-b3 (MBE33 left) [*CPb_l akira] #16883909,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,4234009,849,,7,6,1
8399890,94a&94b PN (94a & 94b PN left) [*BAmv3_l akira] #8399890,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,4651929,279,,7,5,2
10682660,FB-37,FBN,FBN,FALSE,FALSE,FALSE,TRUE,L,16856539,424,,7,3,4
17105842, (BLAv12 hook 2 left) [*BLAv12_post_l akira] #17105842,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13849274,885,,7,5,2
5169587,MB2IN-114,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4228119,127,,7,5,2
10728333, (MDNa_left) [*DPMm1_l akira] #10728333,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,18464581,432,,7,4,3
9585013, (Another bilateral axon_35a right) [*DPMpl12_r akira] #9585013,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,12281339,537,,7,3,4
16089738,CN-50,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,9641919,744,,7,2,5
17165286,MB2IN-136,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13046847,895,,7,3,4
17729410, (BLVa34 small ipsi 1 left) [*BLVa34_l akira] #17729410,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,1141813,983,,7,5,2
12789813,MB2ON-17 (Tomato Vine_left) [*DPMpm1_l akira] #12789813,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,16405545,580,,7,2,5
16345627, (UNK contralateral 2 left) [unknown lineage] #16345627,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16671014,758,,7,0,7
18302931, (UNK horseshoe 3 right) [unknown lineage,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,19091995,1052,,7,5,2
17147698,MBON-b1 (MBE11a left) [*BLVa34_l akira] #17147698,MBON,MBON,FALSE,FALSE,FALSE,TRUE,L,8094859,893,,7,7,0
12704360, (CA-LP-1_right) [*ncc_d_r akira] #12704360,O_dSEZ;O_CA-LP,O_dSEZ;O_CA-LP,FALSE,FALSE,FALSE,TRUE,R,3928652,54,,7,0,7
10018150, (CM4 sparse descending left) [*CM4-dm_l akira] #10018150,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,L,17379298,379,,7,0,7
12882387, (Maxillary Nerve LN 1 left) [*BAlc post_l akira] #12882387,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7563413,588,,7,4,3
7557604,MB2IN-150 (L1: Short-presynapticD-3-L) [*DPLc_post_lat_l akira] #7557604,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3276003,221,,7,3,4
14434314, (S1: neuron left) [*BLAd-vl_l akira,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,13369670,634,,7,0,7
9606496, (BLP12 descending 1 right; BPL 2; BLP12 a 2) [*BLP12_r akira] #9606496,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,11717030,510,,7,3,4
4408397,FAN-8,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,4199033,92,,7,6,1
13395814, (DS_noci_sibling-like_left) [*DPLc_post_lat_l akira] #13395814,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17756162,599,,7,3,4
9787933,MB2IN-208 (BAmas lineage Neuron left 2) [*BAmas12_dor_l akira] #9787933,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,867393,364,,7,6,1
13727202, (UNK contralateral descending 2 right) [unknown lineage] #13727202,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17165755,897,,7,1,6
10351681,FFN-24,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,10281116,392,,7,5,2
16961482, (DALv1 contralateral 2 left) [*DALv1_l akira] #16961482,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,10403609,868,,7,6,1
14127447,FFN-15,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,16978882,870,,7,2,5
4390116, (DALv23 LAL 1 right) [*DALv23_r akira] #4390116,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,13028455,592,,7,2,5
4433960,MB2ON-52 (NQ: BAla1/2_left) [*BAla12_l akira] #4433960,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,13806524,98,,7,5,2
17176866,FFN-12,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,17176882,901,,7,4,3
16934932, (UNK contralateral 1 right) [unknown lineage] #16934932,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9594273,358,,7,1,6
4354933,85c PN (85c PN left) [*BAmv3_l akira] #4354933,uPN,uPN,FALSE,FALSE,FALSE,TRUE,L,14604028,80,,7,5,2
16675987, (DPMl_ant_ven descending 2 left) [*DPMl_ant_ven_l akira] #16675987,Unk,Unk,FALSE,TRUE,TRUE,TRUE,L,13646473,824,,7,0,7
13644685, (BAlp4 ascending 5 right) [*BAlp4_r akira] #13644685,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17728781,974,,7,7,0
10238739, (CM13 hook 1 left; CMa 7 to loVP; CM13 lat 7_left) [*CM13_med_l akira] #10238739,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5893912,389,,7,4,3
4324898, mPN seahorse (mPN seahorse right) [*BAla34_r akira] #4324898,mPN,mPN-olfac,FALSE,FALSE,FALSE,TRUE,R,8480221,281,olfac,7,5,2
13722900, (Lure-2 right) [*BAmv12_dor_r akira] #13722900,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16547281,806,,7,4,3
8423405,CN-24,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,11137808,280,,7,5,2
8413543, (BLP12 gripper 2 right; BLP12 a 8) [*BLP12_r akira] #8413543,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11756023,516,,7,6,1
14260575,FAN-9,FAN,FAN,FALSE,FALSE,FALSE,TRUE,L,16987409,625,,7,5,2
9714476, (BAmd1 contralateral 1 left) [*BAmd1_l akira] #9714476,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16709072,360,,7,2,5
14034311, (DPMl b 1 loSM left) [*DPMpl12_l akira] #14034311,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5976168,616,,7,1,6
16950354, (DALd descending 3 right; DALd_r 12) [*DALd_r akira] #16950354,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,19361427,1059,,7,0,7
17036160, (BAmd1 PN 1 right) [*BAmd1_r akira] #17036160,Unk,Unk,FALSE,TRUE,TRUE,TRUE,R,11157622,482,,7,0,7
10555409, (picky 4 left) [*BAla12_l akira] #10555409,pLN,pLN,FALSE,FALSE,FALSE,TRUE,L,5247102,414,,7,6,1
8262372,KC (LON KC left) [Lineage MBNB C left] #8262372,KC,KC-3claw,FALSE,FALSE,FALSE,TRUE,L,8068173,267,3claw,7,3,4
6597872,FB2IN-11,FB2N,FB2N,FALSE,FALSE,FALSE,TRUE,R,6591182,185,,7,7,0
10855798, (DPLd C neuron right) [*DPLd_r akira] #10855798,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,2964760,21,,7,3,4
6702943, (BAmd2 contralateral descending 1 right) [*BAmd2_v_r akira] #6702943,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,R,16561224,812,,7,1,6
15522152, (DALcm12_v_p_11_left) [*DALcm12-v_l akira] #15522152,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,15548844,687,,7,2,5
16492104,FFN-40,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,10617840,794,,7,3,4
3814175,FFN-3,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,16442113,779,,7,2,5
14206030,CN-47,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,10702736,425,,7,2,5
15590793, (DL-LH_cand9 like left) [*BLVa12_l akira] #15590793,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17378548,704,,7,1,6
8305958, (like thermo AP right) [*DPLl_r akira] #8305958,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,9207332,323,,7,1,6
15592096,DAN-c1 (MBE4g left) [*CPb_l akira] #15592096,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,L,16240569,705,DAN,7,0,7
5484314, (DPLl 2 left) [*DPLl_l akira] #5484314,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,12746220,137,,7,1,6
17359111, (BAmas12_dor SEZ descending left) [*BAmas12_dor_l akira] #17359111,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,16316973,932,,7,2,5
11361875,FFN-27,FFN,FFN,FALSE,FALSE,FALSE,TRUE,R,14493841,640,,7,7,0
3844961, (l1 right; (old) I of GPhN right (ipsilateral PN to bilateral LH)) [*BAlc post_r akira] #3844961,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,11934107,524,,7,7,0
15519213,MB2ON-161 (DALcm12 L v p 10 left) [*DALcm12-v_l akira] #15519213,O_dSEZ,O_dSEZ,FALSE,FALSE,FALSE,TRUE,L,5791548,686,,7,3,4
12138418,CN-56,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8310087,529,,7,3,4
3058132, (DPlal simple bilateral 2 right) [*DPlal1-3_ant_r akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,15676016,718,,7,5,2
3046503, (IPC 7 left) [*Dilp_l akira] #3046503,O_IPC,O_IPC,FALSE,FALSE,FALSE,TRUE,L,2355126,28,,7,0,7
17587710, (BAla34 large span neuron right) [*BAla34_r akira] #17587710,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,16431065,773,,7,4,3
15510288,FFN-7,FFN,FFN,FALSE,FALSE,FALSE,TRUE,L,6300434,681,,7,5,2
8297018,MBON-e2 (MBE16 right) [*DAMd1_r akira] #8297018,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,8922644,305,,7,4,3
11874130, (v'td-2_a1l) [] #11874130,sens,sens-vtd,FALSE,FALSE,FALSE,FALSE,L,10868477,1103,vtd,7,7,0
8167696, (DPLam Talon 2 left) [*DPLam_l akira] #8167696,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,7429933,261,,7,3,4
3450442, mPN iACT B2 (mPN iACT B2 left) [*BAlp4_l akira] #3450442,mPN,mPN-olfac,FALSE,FALSE,FALSE,TRUE,L,4700078,36,olfac,7,7,0
11656349, (MBE29a? left) [*BAmas12_ven_l akira] #11656349,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16297403,503,,7,4,3
7897469,MBON-q1 (MBE2as right) [*BLAv12_post_r akira] #7897469,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,7910624,237,,7,3,4
7901791,DAN-f1 (MBE4a left) [*CPc_l akira] #7901791,MBIN,MBIN-DAN,FALSE,FALSE,FALSE,TRUE,L,2506050,236,DAN,7,0,7
9237370, (DPLm1 contralateral 2 left) [*DPLm1_l akira] #9237370,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3726990,326,,7,0,7
14782250, (Rose 1 left) [*BLAv12_ant_l akira] #14782250,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,3235409,659,,7,6,1
17378648, (DPMl12_post descending right) [*DPMl12_post_r akira] #17378648,O_dVNC,O_dVNC,FALSE,FALSE,FALSE,TRUE,R,17732346,995,,7,3,4
15586914, (BLVp1 hook 2 left) [*BLVp1_l akira] #15586914,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,16176721,699,,7,4,3
11756023, (BLP12 gripper 2 left; dpn_left_1304_13) [*BLP12_l akira] #11756023,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8413543,516,,7,3,4
7394271, (choosy 1 left) [unknown lineage] #7394271,cLN,cLN,FALSE,FALSE,FALSE,TRUE,L,8231264,216,,7,3,4
7092086,Unknown PN 1 (PN in Olfactory Bundle 1 left) [*BAmv3_l akira] #7092086,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4876704,204,,7,7,0
4778745, (3rd Thermo - to peduncle #1 left) [*DPLc_post_lat_l akira] #4778745,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,4319395,114,,7,3,4
9074101,MBON-d3 (MBE35 right) [*DAMd1_r akira] #9074101,MBON,MBON,FALSE,FALSE,FALSE,TRUE,R,9109799,319,,7,5,2
5675990, (CPa Minnow left) [*CPa_l akira] #5675990,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,15688523,141,,7,4,3
1141813, (BLVa34 small ipsi 1 right; downstream of basket PN; BLVa34 a 4) [*BLVa34_r akira] #1141813,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17729410,983,,7,7,0
17360286, (DALv1 contralateral 1 left) [*DALv1_l akira] #17360286,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17360225,947,,7,1,6
11826171,CN-15,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,4391317,85,,7,2,5
14723506, (BAlp4 ascending 4 left) [*BAlp4_l akira] #14723506,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,17850822,655,,7,5,2
14755393, (DALv1 contralateral 4 right) [*DALv1_r akira] #14755393,Unk,Unk,FALSE,FALSE,FALSE,TRUE,R,17360266,945,,7,3,4
11216417, (ADC1_left) [*DPMl_ant_dor_l akira,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,8451818,486,,7,3,4
8347907, (BLVa_t ascending medial 3 left) [*BLVa_t_l akira] #8347907,Unk,Unk,FALSE,FALSE,FALSE,TRUE,L,5503982,276,,7,7,0
