,skid_left,class1_left,class2_left,merge_class_left,In edgesum_left,Out edgesum_left,Total edgesum_left,In degree_left,Out degree_left,Total degree_left,Pair ID_left,hemisphere_left,skid_right,class1_right,class2_right,merge_class_right,In edgesum_right,Out edgesum_right,Total edgesum_right,In degree_right,Out degree_right,Total degree_right,Pair ID_right,hemisphere_right,flat_diff_euclidean,color_diff_euclidean,rank_flat_euclidean,rank_color_euclidean,flat_diff_cosine,color_diff_cosine,rank_flat_cosine,rank_color_cosine
567,12789813,dSEZ,,dSEZ,275.0,49.0,324.0,93,18,111,579,L,16405545,dSEZ,,dSEZ,317.0,69.0,386.0,121,23,144,579,R,0.010626527325954099,0.00835627832105962,123.0,59.0,0.03973235925383602,0.02463585107262108,106.0,46.0
511,11908619,CN2,,CN2,48.0,75.0,123.0,26,33,59,522,L,8318813,CN2,,CN2,66.0,83.0,149.0,36,29,65,522,R,0.006388646274155862,0.0036840131956881925,330.0,355.0,0.038821210052156385,0.01212834345415605,107.0,125.0
385,10282065,unk,,unk,81.0,104.0,185.0,31,46,77,392,L,5946241,unk,,unk,108.0,169.0,277.0,47,76,123,392,R,0.006489969469333721,0.003143002691744573,322.0,434.0,0.03831657911227379,0.010598503674964859,108.0,143.0
277,8529400,unk,,unk,24.0,50.0,74.0,17,22,39,282,L,7449767,unk,,unk,26.0,32.0,58.0,18,18,36,282,R,0.0011347435100352438,0.0007877480329330261,1009.0,922.0,0.03805331979947549,0.023755551612564436,109.0,49.0
977,17732346,dVNC,,dVNC,112.0,22.0,134.0,24,11,35,994,L,17378648,dVNC,,dVNC,148.0,48.0,196.0,27,17,44,994,R,0.00207552049292674,0.0012383752405088798,840.0,812.0,0.03798793757939218,0.016025613167167357,110.0,90.0
0,992646,dSEZ,,dSEZ,17.0,4.0,21.0,4,1,5,0,L,15599768,dSEZ,,dSEZ,9.0,7.0,16.0,2,2,4,0,R,1.7202526988195865e-06,4.109353667327151e-07,1152.0,1152.0,0.03757991127506467,0.013199075686543701,111.0,113.0
784,16544712,unk,,unk,30.0,50.0,80.0,18,26,44,798,L,5730322,unk,,unk,30.0,66.0,96.0,17,22,39,798,R,0.001213203742734257,0.000739990712874284,988.0,945.0,0.03738453752541257,0.008287272036180696,112.0,177.0
413,10609443,dVNC,,dVNC,66.0,37.0,103.0,33,25,58,420,L,6114695,dVNC,,dVNC,80.0,36.0,116.0,33,22,55,420,R,0.0029549581952037643,0.0012711025973169057,704.0,806.0,0.03681735213855189,0.008085887919003245,113.0,183.0
358,9787933,unk,,unk,37.0,163.0,200.0,24,51,75,363,L,867393,unk,,unk,47.0,145.0,192.0,26,36,62,363,R,0.0055473844886972015,0.0018287149302056523,406.0,665.0,0.03632163385057614,0.004913195182423934,114.0,281.0
417,10702736,CN,,CN,297.0,122.0,419.0,86,31,117,424,L,14206030,CN,,CN,320.0,137.0,457.0,85,36,121,424,R,0.01184284220521279,0.007245192169285121,81.0,86.0,0.03608679963429748,0.007676495563350291,115.0,193.0
336,9429085,unk,,unk,36.0,41.0,77.0,20,16,36,341,L,17247877,unk,,unk,31.0,36.0,67.0,22,19,41,341,R,0.0014851382522468278,0.000849387445993038,939.0,908.0,0.035962767537083086,0.006668867311827425,116.0,221.0
285,8765298,unk,,unk,31.0,19.0,50.0,18,13,31,290,L,10682411,unk,,unk,87.0,96.0,183.0,41,43,84,290,R,0.01127933633799351,0.005568240456324072,97.0,163.0,0.035486750242029665,0.0056988868067715925,117.0,244.0
84,4393026,LHN,,LHN,47.0,131.0,178.0,24,57,81,86,L,5585799,LHN,,LHN,78.0,135.0,213.0,35,54,89,86,R,0.009667699405326038,0.007952973592208961,151.0,71.0,0.035199816687672615,0.028780440220953392,118.0,34.0
20,2797480,LHN2,,LHN2,86.0,66.0,152.0,39,38,77,20,L,13713529,LHN2,,LHN2,95.0,103.0,198.0,34,57,91,20,R,0.008804186206464776,0.005577225993335468,177.0,162.0,0.03508226778401555,0.015164779402773873,119.0,101.0
929,17360286,unk,,unk,13.0,41.0,54.0,12,13,25,946,L,17360225,unk,,unk,28.0,30.0,58.0,14,12,26,946,R,0.0006542727475351568,0.0001645552178978608,1078.0,1121.0,0.034779173583957886,0.008656596542366404,120.0,172.0
813,16693923,unk,,unk,24.0,51.0,75.0,11,18,29,828,L,17654967,unk,,unk,17.0,60.0,77.0,15,19,34,828,R,0.0012201162674433904,0.0005026685426678557,984.0,1027.0,0.034276979887135,0.004772184788737754,121.0,286.0
150,5744058,LHN2,,LHN2,75.0,141.0,216.0,34,51,85,153,L,4128002,LHN2,,LHN2,49.0,113.0,162.0,32,48,80,153,R,0.0048382709366739055,0.002527317898934428,475.0,527.0,0.03412728308529591,0.010858426456761883,122.0,139.0
407,10563755,RG,,RG,8.0,0.0,8.0,6,0,6,414,L,13535387,RG,,RG,10.0,2.0,12.0,9,2,11,414,R,0.0005520427160504454,0.0004190106705393968,1094.0,1055.0,0.03399173432363789,0.009307223252078816,123.0,160.0
961,17729161,unk,,unk,76.0,25.0,101.0,28,17,45,978,L,8313802,unk,,unk,50.0,62.0,112.0,29,30,59,978,R,0.0012754670044299956,0.0006203905789582696,976.0,979.0,0.033375963441990994,0.009891516826731287,124.0,152.0
1125,16059134,unk,,unk,112.0,77.0,189.0,36,30,66,1150,L,10725068,unk,,unk,108.0,172.0,280.0,47,56,103,1150,R,0.0020732633827354684,0.0009509718500421469,841.0,877.0,0.03320785829834838,0.006640082019096848,125.0,222.0
758,16431065,unk,,unk,17.0,43.0,60.0,7,19,26,772,L,17587710,unk,,unk,8.0,36.0,44.0,5,13,18,772,R,0.002148927427492592,0.0006755778031199267,825.0,963.0,0.03316473743464446,0.007670802228976642,126.0,194.0
1119,11003696,unk,,unk,21.0,20.0,41.0,12,11,23,1143,L,10877689,unk,,unk,68.0,75.0,143.0,28,36,64,1143,R,0.008171965589770444,0.00330332017685708,210.0,409.0,0.032859461164286084,0.003277967767359525,127.0,378.0
112,4778745,LHN,,LHN,68.0,30.0,98.0,22,20,42,114,L,4319395,LHN,,LHN,69.0,45.0,114.0,29,23,52,114,R,0.007216146118800106,0.0037774500993225896,264.0,342.0,0.03261866765576979,0.011155185000632601,128.0,134.0
468,11079069,unk,,unk,33.0,22.0,55.0,21,16,37,475,L,12990900,unk,,unk,24.0,63.0,87.0,19,29,48,475,R,0.0020193012324285432,0.0007505757559413611,849.0,939.0,0.0324403315311066,0.007472667838713439,129.0,201.0
644,14756000,unk,,unk,58.0,53.0,111.0,29,27,56,657,L,13634759,unk,,unk,61.0,76.0,137.0,25,35,60,657,R,0.001993022586204342,0.0014216158391648927,857.0,765.0,0.03233981925611813,0.018860313078564162,130.0,72.0
402,10527147,dSEZ,,dSEZ,33.0,12.0,45.0,16,9,25,409,L,7573476,dSEZ,,dSEZ,60.0,3.0,63.0,25,3,28,409,R,0.0011639520390265804,0.000688457089238146,1002.0,958.0,0.03230889397860469,0.016340931662060767,131.0,85.0
954,17728723,unk,,unk,25.0,38.0,63.0,8,9,17,971,L,13084891,unk,,unk,13.0,51.0,64.0,10,18,28,971,R,0.0008770627520108224,0.00043000486144563254,1047.0,1051.0,0.03212725414782429,0.013736813323168957,132.0,108.0
119,4991243,dSEZ,,dSEZ,14.0,10.0,24.0,7,9,16,121,L,8227502,dSEZ,,dSEZ,16.0,24.0,40.0,11,12,23,121,R,0.0019703628507518243,0.000990795771826794,860.0,866.0,0.03203483838857818,0.009184769276875754,133.0,163.0
386,10317031,unk,,unk,37.0,66.0,103.0,16,36,52,393,L,2504517,unk,,unk,35.0,71.0,106.0,12,35,47,393,R,0.004229290577338617,0.0007928523062126646,540.0,920.0,0.03193179954917512,0.005264823545188564,134.0,267.0
792,16547287,unk,,unk,11.0,48.0,59.0,8,12,20,806,L,5167842,unk,,unk,10.0,41.0,51.0,8,15,23,806,R,0.001411546490297366,0.0007099045538669188,950.0,951.0,0.03120185832396673,0.028675358286470908,135.0,36.0
325,9252296,FB2N,,FB2N,111.0,107.0,218.0,48,37,85,330,L,4201555,FB2N,,FB2N,125.0,131.0,256.0,41,43,84,330,R,0.00988340947996491,0.008029949808899395,144.0,67.0,0.031142231548628413,0.007655704282055364,136.0,196.0
916,17359133,dSEZ,,dSEZ,23.0,50.0,73.0,5,13,18,932,L,869360,dSEZ,,dSEZ,27.0,37.0,64.0,7,18,25,932,R,0.0009971347328711,0.00041402445527971826,1028.0,1059.0,0.03092369572420084,0.01778476094292305,137.0,77.0
356,9747418,LHN,,LHN,93.0,76.0,169.0,27,21,48,361,L,4127707,LHN,,LHN,64.0,41.0,105.0,19,20,39,361,R,0.005918903812327118,0.0029881486096427676,361.0,456.0,0.030760289181330114,0.004912473698721853,138.0,282.0
962,17729167,unk,,unk,68.0,35.0,103.0,34,22,56,979,L,17324637,unk,,unk,156.0,196.0,352.0,57,65,122,979,R,0.011814463618652432,0.006435318542013023,82.0,118.0,0.0307254669292042,0.004536306799153588,139.0,298.0
553,12500843,unk,,unk,27.0,22.0,49.0,20,13,33,565,L,13167730,unk,,unk,33.0,47.0,80.0,15,20,35,565,R,0.0024713429997217894,0.0017140749253533101,769.0,695.0,0.030392486733474774,0.009709869851017685,140.0,155.0
350,9577562,unk,,unk,82.0,130.0,212.0,29,56,85,355,L,17132009,unk,,unk,64.0,201.0,265.0,25,84,109,355,R,0.011518541501229738,0.005231637593616404,87.0,185.0,0.03033972846308673,0.002091673821422292,141.0,506.0
74,4274518,CN2,,CN2,85.0,135.0,220.0,31,32,63,76,L,19156025,CN2,,CN2,86.0,145.0,231.0,28,35,63,76,R,0.0032470778329475414,0.001396940991191969,659.0,774.0,0.029612673914563892,0.007700468254497334,142.0,192.0
1138,11105182,unk,,unk,65.0,53.0,118.0,27,26,53,1168,L,10158972,unk,,unk,52.0,91.0,143.0,23,26,49,1168,R,0.004765822336739227,0.0017416498850998884,483.0,686.0,0.02953888954320507,0.004026972782040771,143.0,322.0
782,16544462,unk,,unk,118.0,103.0,221.0,46,56,102,796,L,4515496,unk,,unk,112.0,139.0,251.0,51,76,127,796,R,0.014752806525857245,0.007794656797296922,35.0,74.0,0.029258438162242363,0.007124689516495513,144.0,206.0
1043,19785305,unk,,unk,41.0,33.0,74.0,13,22,35,1062,L,9094797,unk,,unk,38.0,37.0,75.0,15,14,29,1062,R,0.0010487759754867927,0.0005395050798655399,1023.0,1011.0,0.02925092762723466,0.00883766493869216,145.0,169.0
794,16547297,unk,,unk,47.0,61.0,108.0,15,25,40,808,L,15589738,unk,,unk,53.0,66.0,119.0,18,22,40,808,R,0.0012026815167030913,0.0005246464223088704,992.0,1019.0,0.029189420082601968,0.003755812770618895,146.0,340.0
638,14638686,unk,,unk,9.0,57.0,66.0,7,26,33,650,L,11891098,unk,,unk,40.0,73.0,113.0,19,29,48,650,R,0.0035493143164486425,0.001427194787892462,623.0,759.0,0.02911361902715274,0.014363255955488357,147.0,104.0
734,16141217,LHN,,LHN,35.0,54.0,89.0,16,25,41,748,L,13722516,LHN,,LHN,45.0,65.0,110.0,22,23,45,748,R,0.004875759511387583,0.001386261423048083,470.0,777.0,0.029024676623651872,0.003490381939728893,148.0,359.0
771,16464284,CN,,CN,155.0,100.0,255.0,62,41,103,785,L,8184598,CN,,CN,232.0,94.0,326.0,74,41,115,785,R,0.011039572998653154,0.009165404952378718,102.0,36.0,0.029004770557179843,0.01590546127588136,149.0,92.0
388,10329208,RG,IPC,RG-IPC,73.0,2.0,75.0,24,2,26,395,L,13535380,RG,IPC,RG-IPC,51.0,3.0,54.0,14,3,17,395,R,0.002204632358852778,0.002401536891633627,811.0,547.0,0.028474501765640193,0.030285860066479584,150.0,32.0
408,10568310,unk,,unk,96.0,29.0,125.0,44,18,62,415,L,2667980,unk,,unk,52.0,28.0,80.0,26,15,41,415,R,0.004457503042688126,0.0026654185310810833,521.0,503.0,0.028090467550943576,0.00970049996660878,151.0,156.0
419,10714526,unk,,unk,24.0,67.0,91.0,16,32,48,426,L,2911847,unk,,unk,54.0,60.0,114.0,21,26,47,426,R,0.0022013757284091947,0.0005534157617867266,813.0,1005.0,0.0276922554381407,0.009283256579956187,152.0,161.0
183,6623089,unk,,unk,38.0,63.0,101.0,15,34,49,187,L,17897230,unk,,unk,29.0,55.0,84.0,15,34,49,187,R,0.005875682654265094,0.0031685908731864418,370.0,431.0,0.027315666512115557,0.006819127869313213,153.0,217.0
61,3945454,unk,,unk,49.0,127.0,176.0,30,47,77,63,L,9841469,unk,,unk,30.0,125.0,155.0,11,44,55,63,R,0.006163620018822165,0.0032188658408146592,344.0,422.0,0.026873865018603862,0.007667099392901014,154.0,195.0
295,8864785,FBN,,FBN,399.0,213.0,612.0,113,71,184,300,L,4617479,FBN,,FBN,384.0,230.0,614.0,109,73,182,300,R,0.01886999399924404,0.011551946201724346,11.0,12.0,0.02658890091603206,0.005281738351817595,155.0,264.0
145,5689639,LHN2,,LHN2,38.0,15.0,53.0,23,10,33,148,L,5855343,LHN2,,LHN2,57.0,39.0,96.0,23,16,39,148,R,0.0030936961866544752,0.0015658155204937288,683.0,733.0,0.026501617732923817,0.004213093953332773,156.0,312.0
255,8167696,unk,,unk,32.0,47.0,79.0,18,23,41,260,L,7429933,unk,,unk,150.0,99.0,249.0,54,33,87,260,R,0.0033149090150064045,0.0013752473529245251,650.0,779.0,0.02630691092192492,0.006046916283607847,157.0,231.0
1113,17574013,unk,,unk,15.0,35.0,50.0,10,22,32,1136,L,9085808,unk,,unk,55.0,58.0,113.0,26,25,51,1136,R,0.005459480960931053,0.003343469684559584,416.0,402.0,0.02619722184906664,0.0071051463223063705,158.0,207.0
655,15055590,unk,,unk,32.0,62.0,94.0,11,22,33,668,L,14492880,unk,,unk,116.0,116.0,232.0,33,48,81,668,R,0.0029338885716024598,0.0015374375306946451,709.0,738.0,0.025943224338213347,0.006209131472269404,159.0,226.0
421,10728318,dVNC,,dVNC,59.0,62.0,121.0,20,18,38,428,L,3598000,dVNC,,dVNC,33.0,41.0,74.0,13,18,31,428,R,0.0011451616747291957,0.0005715602816017069,1005.0,996.0,0.025565837568792653,0.0055132807552234885,160.0,251.0
960,17729110,unk,,unk,71.0,85.0,156.0,41,46,87,977,L,16399845,unk,,unk,198.0,118.0,316.0,80,65,145,977,R,0.008347226765986333,0.002739566250783916,201.0,494.0,0.025530005704355013,0.002450872642430711,161.0,461.0
95,4433197,CX,,CX,72.0,107.0,179.0,30,28,58,97,L,15668497,CX,,CX,79.0,118.0,197.0,24,33,57,97,R,0.005440683239222767,0.004507877325023766,417.0,256.0,0.02522080352394418,0.015834176381285904,162.0,94.0
943,17473163,dVNC,,dVNC,43.0,12.0,55.0,25,7,32,960,L,16571210,dVNC,,dVNC,86.0,9.0,95.0,38,7,45,960,R,0.0016040249225222505,0.0010207416653296914,916.0,855.0,0.025067012408142242,0.015382496712339037,163.0,98.0
1099,3797420,dSEZ,,dSEZ,20.0,13.0,33.0,9,8,17,1122,L,5558724,dSEZ,,dSEZ,14.0,19.0,33.0,7,12,19,1122,R,0.0006298319317712776,0.00028016414932014155,1086.0,1097.0,0.024951102566269555,0.01423712741777901,164.0,105.0
623,14450919,LHN,,LHN,64.0,70.0,134.0,33,25,58,635,L,18220289,LHN,,LHN,129.0,110.0,239.0,45,32,77,635,R,0.010499133633063264,0.003751356523292761,125.0,346.0,0.024583099662573403,0.0033812924797519883,165.0,369.0
403,10540188,LHN2,,LHN2,119.0,162.0,281.0,28,50,78,410,L,8932110,LHN2,,LHN2,107.0,123.0,230.0,37,34,71,410,R,0.014320317419966417,0.006072392805684262,39.0,138.0,0.02405001330775495,0.004662438650507557,166.0,294.0
43,3814651,LHN,,LHN,113.0,84.0,197.0,58,32,90,43,L,15732471,LHN,,LHN,132.0,63.0,195.0,68,27,95,43,R,0.008954637608039632,0.005807187677764626,172.0,148.0,0.024046597354161058,0.009666627238895168,167.0,157.0
950,17728571,dSEZ,,dSEZ,17.0,10.0,27.0,8,7,15,967,L,10221622,dSEZ,,dSEZ,2.0,18.0,20.0,2,8,10,967,R,0.0011056083829305643,0.0006629467975868973,1014.0,965.0,0.023884322494296936,0.010203005186117399,168.0,147.0
529,12299704,LHN2,,LHN2,75.0,122.0,197.0,33,51,84,540,L,10768709,LHN2,,LHN2,173.0,121.0,294.0,52,48,100,540,R,0.009437689923149287,0.00997823939926249,161.0,27.0,0.023805890597338824,0.022787272112570665,169.0,54.0
241,8021456,uPN,,uPN,164.0,48.0,212.0,25,22,47,246,L,13589251,uPN,,uPN,162.0,189.0,351.0,29,52,81,246,R,0.014292681552346583,0.006691071405431815,40.0,109.0,0.023621270144706753,0.008881671859605067,170.0,167.0
936,17420035,LHN,,LHN,51.0,30.0,81.0,18,16,34,953,L,8705088,LHN,,LHN,60.0,69.0,129.0,22,32,54,953,R,0.004613441561952232,0.0014890353609260385,499.0,743.0,0.023599763882591124,0.0027651067258900423,171.0,421.0
939,17430685,unk,,unk,53.0,80.0,133.0,23,34,57,956,L,20106468,unk,,unk,53.0,72.0,125.0,24,35,59,956,R,0.001821572730551432,0.0005850367599984,882.0,989.0,0.023569551405606765,0.00404039952037348,172.0,320.0
814,16713227,dSEZ,,dSEZ,17.0,9.0,26.0,14,6,20,829,L,17659014,dSEZ,,dSEZ,24.0,16.0,40.0,14,8,22,829,R,0.003034444881055794,0.0023490122204347843,690.0,558.0,0.02346449089626675,0.008916998635952949,173.0,166.0
1112,20981306,unk,,unk,11.0,41.0,52.0,10,21,31,1135,L,10663559,unk,,unk,28.0,15.0,43.0,15,12,27,1135,R,0.0016421417002237932,0.0006741763826517993,909.0,964.0,0.023267296724176018,0.007345350446671865,174.0,203.0
360,9795662,dSEZ,,dSEZ,23.0,39.0,62.0,5,15,20,365,L,15250080,dSEZ,,dSEZ,23.0,54.0,77.0,7,13,20,365,R,0.00036535162449603966,9.4042144719554e-05,1120.0,1135.0,0.022722171033901832,0.0027058469240873032,175.0,427.0
57,3945225,unk,,unk,71.0,59.0,130.0,31,31,62,59,L,3793681,unk,,unk,38.0,79.0,117.0,23,37,60,59,R,0.003931627972249544,0.005046287266964749,569.0,198.0,0.02264362420610991,0.022080686866711184,176.0,56.0
494,11687072,unk,,unk,76.0,48.0,124.0,34,32,66,503,L,18425189,unk,,unk,64.0,34.0,98.0,32,19,51,503,R,0.006537625062951753,0.0035166389491674025,317.0,374.0,0.022640084193975677,0.005358834345618837,177.0,259.0
818,16799809,LHN2,,LHN2,78.0,57.0,135.0,40,28,68,833,L,16369928,LHN2,,LHN2,74.0,35.0,109.0,39,20,59,833,R,0.0039752366551776,0.0018728885619443442,563.0,653.0,0.022618075911446787,0.007063935668570097,178.0,208.0
978,17732791,dSEZ,,dSEZ,13.0,39.0,52.0,8,21,29,995,L,15334461,dSEZ,,dSEZ,16.0,52.0,68.0,14,18,32,995,R,0.0022775808556908493,0.0011765067752616237,798.0,823.0,0.02244118311164015,0.005248819234030403,179.0,269.0
159,5762666,LHN,,LHN,136.0,118.0,254.0,22,54,76,162,L,17777259,LHN,,LHN,100.0,99.0,199.0,34,46,80,162,R,0.0020034158291383254,0.0005196721899033721,852.0,1021.0,0.022226279483696532,0.0016188908307773844,180.0,590.0
795,16554856,unk,,unk,39.0,56.0,95.0,21,32,53,809,L,18570360,unk,,unk,56.0,53.0,109.0,24,27,51,809,R,0.004796054169020043,0.00469462421235853,479.0,232.0,0.022224432241780383,0.021489721383424525,181.0,60.0
1089,7012280,sens,vtd,sens-vtd,5.0,7.0,12.0,2,4,6,1110,L,4061049,sens,vtd,sens-vtd,7.0,5.0,12.0,3,4,7,1110,R,2.753249210625509e-05,1.046409393192163e-05,1147.0,1147.0,0.022022112606761443,0.013133318471327416,182.0,115.0
970,17732076,unk,,unk,17.0,56.0,73.0,11,18,29,987,L,17378475,unk,,unk,26.0,19.0,45.0,11,6,17,987,R,0.0011840337043256314,0.0005268125729701083,997.0,1016.0,0.022001976413837714,0.005735711796054371,183.0,240.0
279,8639662,LHN2,,LHN2,60.0,43.0,103.0,28,23,51,284,L,13046354,LHN2,,LHN2,78.0,73.0,151.0,29,37,66,284,R,0.006965448598430905,0.003494908974725981,287.0,380.0,0.0219661244116871,0.0070433474540639775,184.0,210.0
1130,17224013,unk,,unk,32.0,32.0,64.0,20,26,46,1156,L,14759661,unk,,unk,18.0,45.0,63.0,13,32,45,1156,R,0.002328913192357622,0.0009507978793112722,790.0,878.0,0.02190962603775412,0.006821994639194792,185.0,216.0
753,16422727,unk,,unk,55.0,34.0,89.0,31,22,53,767,L,20443362,unk,,unk,53.0,13.0,66.0,25,9,34,767,R,0.0019386613440304816,0.0020041358689702055,866.0,635.0,0.021846971881620908,0.02317060870481972,186.0,51.0
901,17334530,CX,,CX,185.0,148.0,333.0,50,38,88,917,L,15481779,CX,,CX,151.0,107.0,258.0,47,33,80,917,R,0.00993678562792194,0.006590444841102938,142.0,115.0,0.021702765182157052,0.013609251017891174,187.0,110.0
38,3486867,dSEZ,,dSEZ,15.0,28.0,43.0,9,16,25,38,L,5478818,dSEZ,,dSEZ,19.0,19.0,38.0,8,8,16,38,R,0.0005488591194911177,0.0002638213964639125,1096.0,1102.0,0.021673383421083246,0.003633018919254034,188.0,349.0
651,14995061,unk,,unk,12.0,41.0,53.0,8,32,40,664,L,16629886,unk,,unk,26.0,26.0,52.0,18,20,38,664,R,0.0021847969480981015,0.0009803938294347795,818.0,867.0,0.021600623998181474,0.010906962946036861,189.0,138.0
684,15577444,unk,,unk,127.0,147.0,274.0,60,55,115,697,L,5656152,unk,,unk,108.0,76.0,184.0,54,36,90,697,R,0.012118793268154899,0.009043370014760492,74.0,38.0,0.02150647080133653,0.0017949095876722827,190.0,556.0
969,17732031,unk,,unk,80.0,156.0,236.0,39,64,103,986,L,11081239,unk,,unk,153.0,178.0,331.0,48,60,108,986,R,0.003519436600280378,0.0014154063832247823,626.0,768.0,0.02126157185278655,0.0042471295822077825,191.0,310.0
1035,19175973,CN2,,CN2,148.0,76.0,224.0,55,35,90,1054,L,4227831,CN2,,CN2,230.0,141.0,371.0,75,52,127,1054,R,0.010806692149528705,0.006329332572219185,112.0,123.0,0.021103627919994948,0.006129502746879581,192.0,227.0
42,3729496,dSEZ,,dSEZ,35.0,13.0,48.0,16,4,20,42,L,3762317,dSEZ,,dSEZ,41.0,10.0,51.0,20,4,24,42,R,0.00046502157520469716,0.0005905576042149675,1110.0,987.0,0.020908929014227792,0.023054664479879704,193.0,52.0
1148,17096642,unk,,unk,42.0,213.0,255.0,23,67,90,1178,L,16751955,unk,,unk,24.0,178.0,202.0,19,70,89,1178,R,0.006097333048612808,0.002680846935958193,349.0,502.0,0.020730939789210614,0.006007884279117462,194.0,232.0
143,5684940,dSEZ,,dSEZ,47.0,16.0,63.0,26,5,31,146,L,7982324,dSEZ,,dSEZ,56.0,17.0,73.0,31,8,39,146,R,0.0012790770227075036,0.0007774049191666719,975.0,928.0,0.020723704019514618,0.007511584982952724,195.0,199.0
60,3945394,unk,,unk,56.0,50.0,106.0,31,26,57,62,L,3729504,unk,,unk,42.0,39.0,81.0,20,17,37,62,R,0.005043013509293728,0.001909877018946113,455.0,649.0,0.020715790190899912,0.007153052793025733,196.0,205.0
699,15632282,unk,,unk,60.0,90.0,150.0,32,38,70,712,L,16884085,unk,,unk,73.0,62.0,135.0,39,27,66,712,R,0.0055882051338187995,0.0021350303901972512,401.0,602.0,0.02051723960263911,0.011150331235988934,197.0,135.0
345,9508724,unk,,unk,74.0,108.0,182.0,33,42,75,350,L,17541953,unk,,unk,23.0,90.0,113.0,12,37,49,350,R,0.0012066022845478167,0.00039453766136368987,989.0,1064.0,0.02051412856857854,0.003237953666777222,198.0,380.0
34,3281684,RG,IPC,RG-IPC,35.0,0.0,35.0,13,0,13,34,L,3561724,RG,IPC,RG-IPC,51.0,0.0,51.0,15,0,15,34,R,0.0013961528043495487,0.0014783635340398678,953.0,745.0,0.020445255194455995,0.018058807073286026,199.0,75.0
1041,19470184,dSEZ,,dSEZ,1.0,16.0,17.0,1,5,6,1060,L,3732322,dSEZ,,dSEZ,0.0,8.0,8.0,0,2,2,1060,R,3.6777788114890396e-05,1.1820396295644365e-05,1144.0,1145.0,0.020377175101788506,0.011267939619632922,200.0,133.0
913,17358891,dVNC,,dVNC,54.0,6.0,60.0,24,5,29,929,L,19190681,dVNC,,dVNC,73.0,4.0,77.0,20,4,24,929,R,0.0005635883659234469,0.0005276079527950034,1091.0,1015.0,0.02037474786368252,0.019342913553793813,201.0,69.0
994,17951049,dSEZ,,dSEZ,0.0,5.0,5.0,0,1,1,1011,L,10263287,dSEZ,,dSEZ,1.0,2.0,3.0,1,2,3,1011,R,9.450943813031359e-05,4.644215673167027e-05,1142.0,1140.0,0.02036979141296034,0.03592576687979709,202.0,24.0
1111,17732737,dUnk,,dUnk,52.0,13.0,65.0,23,9,32,1134,L,2663649,dUnk,,dUnk,70.0,8.0,78.0,22,8,30,1134,R,0.0021098077160361627,0.0013588849938913196,833.0,781.0,0.020330246107913428,0.006837337234425079,203.0,214.0
634,14579509,unk,,unk,56.0,92.0,148.0,27,44,71,646,L,13835439,unk,,unk,27.0,106.0,133.0,12,44,56,646,R,0.0037659686657207435,0.0015398107259790037,595.0,737.0,0.02015568251384419,0.008860934657646268,204.0,168.0
728,16087799,LON,,LON,47.0,25.0,72.0,13,14,27,742,L,2775707,LON,,LON,47.0,22.0,69.0,15,12,27,742,R,0.0023867023306037662,0.0007714234929171301,781.0,932.0,0.019943660988542125,0.002229590182077801,205.0,488.0
252,8118947,CN,,CN,226.0,250.0,476.0,76,77,153,257,L,14077615,CN,,CN,285.0,290.0,575.0,89,78,167,257,R,0.01971772629856489,0.011228091648546983,9.0,15.0,0.019341617395731085,0.005195596965296796,206.0,271.0
305,9051960,CN2,,CN2,248.0,152.0,400.0,93,69,162,310,L,17813006,CN2,,CN2,251.0,102.0,353.0,76,46,122,310,R,0.016375689867649312,0.007995453860935938,23.0,69.0,0.019156461325525398,0.005778105918036833,207.0,238.0
998,18035063,unk,,unk,50.0,153.0,203.0,28,50,78,1015,L,17937986,unk,,unk,46.0,163.0,209.0,21,40,61,1015,R,0.0018523273906393752,0.0007502214798495249,875.0,940.0,0.019047815258526973,0.0033292686266164777,208.0,373.0
206,7227010,dVNC,,dVNC,59.0,21.0,80.0,17,15,32,210,L,16115575,dVNC,,dVNC,66.0,25.0,91.0,21,11,32,210,R,0.0007502516748067305,0.0002943453703597621,1071.0,1093.0,0.018856086182896435,0.003029632801503321,209.0,396.0
1012,18412747,unk,,unk,34.0,97.0,131.0,21,39,60,1030,L,17336347,unk,,unk,46.0,96.0,142.0,22,35,57,1030,R,0.0027941291763565333,0.0024187339264594146,718.0,545.0,0.018798526341210185,0.010641547619263877,210.0,142.0
770,16445338,unk,,unk,172.0,119.0,291.0,49,47,96,784,L,16350988,unk,,unk,176.0,157.0,333.0,45,55,100,784,R,0.004767512234840379,0.0025764857483323586,480.0,520.0,0.01860351018483536,0.006469182014316372,211.0,223.0
1145,16972043,unk,,unk,3.0,29.0,32.0,3,14,17,1175,L,4507955,unk,,unk,4.0,25.0,29.0,4,14,18,1175,R,0.0010543365250868112,0.00045387558501604804,1020.0,1040.0,0.018564887857010017,0.0024998745811679055,212.0,453.0
